geonameid,name,asciiname,alternatenames,latitude,longtitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
1316539,Kyauktan,Kyauktan,Kyauktan,24.2782,95.89487,P,PPL,MM,,10,MMR005D004,MMR005023,,42778,,142,Asia/Yangon,2025-09-11
1316574,Kyauktan,Kyauktan,Kyauktan,16.63736,96.32512,P,PPL,MM,,17,MMR013D003,MMR013024,,132765,,26,Asia/Yangon,2026-01-02
1316642,Kyauktaga,Kyauktaga,"Kyauktaga,Kyautaga",17.49468,96.97758,P,PPL,MM,,13,MMR011D002,MMR011009,,31656,,40,Asia/Yangon,2025-09-11
1316703,Kyaukse,Kyaukse,"Chzhauskhi,Kjaukse,Kyaukse,cheuse,jiao ke xi,Кяуксе,Чжаусхи,Чжаўсхі,ကျောက်ဆည်မြို့,ဍုံကျုက်ဆယ်,ဝေင်ꩻကျောက်သယ်,ၵျွၵ်ႉသႄႇ၊ ဝဵင်း,チェウセ,皎克西",21.6056,96.13508,P,PPL,MM,,08,MMR010D003,MMR010013,,50480,,86,Asia/Yangon,2016-06-01
1316752,Kyaukpyu,Kyaukpyu,"KYP,Kyaukpyn,Kyaukpyu,ceaa ph yu,chauppyu,jiao piao,kyawkbyw,كياوكبيو,เจาะพยู,ကျောကဖြမြ,ကျောက်ဖြူမြို့,ဝေင်ꩻကျောက်ဖျူ,ၵျွၵ်ႉၽျူႇ၊ ဝဵင်း,チャウッピュー,皎漂",19.42793,93.55134,P,PPL,MM,,01,MMR012D003,MMR012011,,180000,,4,Asia/Yangon,2025-09-19
1316870,Kyaukpadaung,Kyaukpadaung,"Kyaukpadaung,Kyaukpandaung",20.84158,95.1267,P,PPL,MM,,08,MMR010D005,MMR010020,,42817,,380,Asia/Yangon,2025-09-11
1316943,Kyaukme,Kyaukme,Kyaukme,22.5392,97.03434,P,PPL,MM,,11,MMR015D003,MMR015012,,39930,,769,Asia/Yangon,2025-09-11
1317375,Kyaikto,Kyaikto,Kyaikto,17.30858,97.01124,P,PPL,MM,,13,MMR011D002,MMR011009,,48658,,23,Asia/Yangon,2016-06-01
1317397,Kyaiklat,Kyaiklat,"Keiklat,Kjaiklat,Kyaiklat,Кяиклат,ကျိုက်လတ်မြို့,ဝေင်ꩻကျိုက်လတ်,ၵျႅၵ်ႉလၢတ်ႉ၊ ဝဵင်း",16.44502,95.72373,P,PPL,MM,,03,MMR017D006,MMR017025,,52425,,10,Asia/Yangon,2018-03-15
1317402,Kyaikkami,Kyaikkami,"Amherst,Kjaikami,Kyaikkami,Kyaikkhami,chaikkami,ci kha mi,ji kan mei,Кяиками,ไจคะมี,ကျိုက္ခမီမြို့,ဝေင်ꩻကျိုက်ခမီ,ၵျႅၵ်ႉၶမီႇ၊ ဝဵင်း,チャイッカミ,吉坎眉",16.07686,97.56388,P,PPL,MM,,13,MMR011D001,MMR011004,,48100,,21,Asia/Yangon,2016-06-01
1317511,Kungyangon,Kungyangon,Kwon-khyan-gon,16.44258,96.0194,P,PPL,MM,,17,MMR013D003,MMR013029,,28352,,10,Asia/Yangon,2026-03-09
1317682,Kutkai,Kutkai,"Kutkai,Kutkaing,gui gai,kukkai,ကွတ်ခိုင်မြို့,ဝေင်ꩻကွတ်ခုဲင်,ၵူတ်ႉၶၢႆ၊ ဝဵင်း,クッカイ,贵概",23.45789,97.93799,P,PPL,MM,,11,MMR015D002,MMR015011,,24963,,1341,Asia/Yangon,2025-09-11
1319364,Kēng Tung,Keng Tung,"Keng Tung,Kēng Tung",21.63093,99.92676,P,PPL,MM,,11,MMR016D001,MMR016005,,171620,,690,Asia/Yangon,2021-07-13
1319389,Kyimyindine,Kyimyindine,,16.80852,96.12415,P,PPLX,MM,,17,MMR013D004,MMR013038,,111514,,19,Asia/Yangon,2026-03-09
1319533,Kayan,Kayan,Kayan,16.90802,96.56037,P,PPL,MM,,17,MMR013D003,MMR013026,,40322,,13,Asia/Yangon,2018-12-05
1319573,Kawthoung,Kawthoung,"KAW,Kau Saung,Kawsong,Kawsung,Kawthaung,Kawthoung,Kodaun,Pulodua,Victoria Point,keaa sxng,Кодаун,เกาะสอง,ကောသောငးမြ,ကော့သောင်းမြို့",9.98238,98.55034,P,PPL,MM,,12,MMR006D003,MMR006009,,57949,110,34,Asia/Yangon,2025-12-15
1319898,Kawkareik,Kawkareik,"Kawkareik,Kawkareit,Kawkayeik,kokarei,kx kare a,ก่อกะเระ,ကော့ကရိတ်မြို့,ဝေင်ꩻခြုက်ꩻခြိက်ꩻ,ၵေႃႉၵရဵၵ်ႉ၊ ဝဵင်း,コーカレイ",16.55543,98.2371,P,PPL,MM,,05,MMR003D003,MMR003006,,48468,,22,Asia/Yangon,2025-12-15
1320155,Katha,Katha,Katha,24.17541,96.34144,P,PPL,MM,,10,MMR005D004,MMR005020,,26732,,102,Asia/Yangon,2025-09-11
1320944,Kanbe,Kanbe,"Kanbe,Kanhe,Канбе",16.70728,96.00168,P,PPL,MM,,17,MMR013D003,MMR013027,,58146,,12,Asia/Yangon,2016-06-01
1320974,Kanbalu,Kanbalu,"Kanbala,Kanbalu,ကန့်ဘလူမြို့,ဝေင်ꩻကန့်ဗလူ,ၵၢၼ်ႉပလူႇ၊ ဝဵင်း",23.20328,95.51695,P,PPL,MM,,10,MMR005D002,MMR005007,,25022,,177,Asia/Yangon,2025-09-11
1321218,Kalemyo,Kalemyo,"KMV,Kalay,Kalaymyo,Kale,Kalemyo",23.19014,94.06405,P,PPL,MM,,10,MMR005D005,MMR005027,,348573,,119,Asia/Yangon,2025-12-15
1321275,Kalaw,Kalaw,"Kalaw,Kalo,ge lao,kallo,karo,Кало,ကလောမြို့,ဝေင်ꩻကလော်ꩻ,ၵၢတ်ႇလေႃႉ,カロー,格劳,칼로",20.63459,96.56454,P,PPL,MM,,11,MMR014D001,MMR014005,,93032,,1323,Asia/Yangon,2025-07-06
1321937,Insein,Insein,"Insein,Inzein",16.88874,96.10257,P,PPL,MM,,17,MMR013D001,MMR013001,,247675,,17,Asia/Yangon,2025-08-21
1322148,Ingabu,Ingabu,"Ingabu,Ingapu,ying jia wu,ဝေင်ꩻအိဉ်ဂပူ,အင်္ဂပူမြို့,ဢိင်ႇၵပူႇ၊ ဝဵင်း,英加務",17.81192,95.27044,P,PPL,MM,,03,MMR017D002,MMR017013,,19876,,20,Asia/Yangon,2026-01-13
1323815,Hpākān,Hpakan,"Hpakan,Hpakant,Hpākān,hparrkan,ဖားကန့်",25.6138,96.31482,P,PPL,MM,,04,MMR001D002,MMR001009,,60123,,275,Asia/Yangon,2025-09-11
1323949,Hopin,Hopin,"Hobin,Hopin",24.99146,96.52681,P,PPL,MM,,04,MMR001D002,MMR001007,,23352,,200,Asia/Yangon,2025-09-11
1324385,Hmaw Bi,Hmaw Bi,"Hmaw Bi,Hmawbi,Hmawbiywathit,မှော်ဘီ",16.63557,97.61526,P,PPL,MM,,13,MMR011D002,MMR011008,,25960,,13,Asia/Yangon,2025-10-12
1324494,Hlegu,Hlegu,"Hlegu,လှည်းကူးမြို့,ဝေင်ꩻလယ်းကူး",17.09567,96.22056,P,PPL,MM,,17,MMR013D001,MMR013004,,38757,,13,Asia/Yangon,2025-09-11
1325211,Hinthada,Hinthada,"Chinthanta,HEB,Henzada,Hintada,Hinthada,Hithada,Khintada,Khintkhada,henzada,hin ta da,hintada,hinthada,hinttata,hnthada,xing shi da,xuan hua da,Χινθάντα,Хинтада,Хинтхада,Хінтада,حینتھادا,هنثادا,हिंथाडा,হিন্থাদা,હિન્થાડા,ஹிந்த்தாடா,హింతాడా,ಹಿಂತಾಡ,හින්තාදා,ฮีนตาดะ,ဝေင်ꩻဟိဉ်းတာဒ,ဟင်္သာတမြို့,ヘンザダ,興實達,軒化達,힌타다",17.64944,95.45705,P,PPL,MM,,03,MMR017D002,MMR017008,,134947,,15,Asia/Yangon,2016-06-01
1325259,Heho,Heho,"HEH,He-ha,Heho,Khekho,Хехо",20.72315,96.82278,P,PPL,MM,,11,MMR014D001,MMR014005,,93041,,1170,Asia/Yangon,2025-06-10
1325443,Hakha,Hakha,"Haha,Haka,Hakha,Khakha,haka,hakha,haxa,Хаха,هاخا,ہakha,ہاخا,हाखा,হাখা,ਹਾਖਾ,ဟားခါးမြ,ဟားခါးမြို့,ሃኃ,ハカ",22.64452,93.61076,P,PPLA,MM,,02,MMR004D003,MMR004002,,24926,,1799,Asia/Yangon,2026-04-14
1325814,Gwa,Gwa,"GWA,Gwa,Gwa Twon,Khwa,Kwa,ဂ,ဂမြ,ဂွ,ဂွမြို့",17.59369,94.57996,P,PPL,MM,,01,MMR012D004,MMR012017,,66015,,9,Asia/Yangon,2026-01-06
1326703,Dawbon,Dawbon,"Dawbon,ဒေါပုံ",16.51634,95.60285,P,PPL,MM,,03,MMR017D006,MMR017025,,75325,,17,Asia/Yangon,2026-02-21
1326951,Daik-u,Daik-u,"Daik U,Daik-u",17.79506,96.66983,P,PPL,MM,,16,MMR007D001,MMR007007,,38477,,18,Asia/Yangon,2025-10-14
1327659,Chauk,Chauk,"Chauk,Chouk,Cokas,Czauk,chau,cheaa,Čokas,Чаук,เชาะ,ချောက်မြို့,ဝေင်ꩻချောက်,ၶျွၵ်ႉ၊ ဝဵင်း,チャウ",20.89921,94.81784,P,PPL,MM,,15,MMR009D001,MMR009003,,90870,,59,Asia/Yangon,2016-06-01
1327854,Buthidaung Town,Buthidaung Town,"Buthedaung,Buthidaung,Buthidaung Town,ဘူးသီးတောင်မြို့,ဘးသးတောငမြ",20.87537,92.53,P,PPL,MM,,01,MMR012D002,MMR012010,,55545,,8,Asia/Yangon,2025-12-09
1327995,Botataung,Botataung,"Botahtaung,Botataung",16.77182,96.17332,P,PPL,MM,,17,MMR013D002,MMR013017,,36645,,13,Asia/Yangon,2026-02-21
1328121,Bogale,Bogale,"Bogalay,Bogale,Богале,ပူဝ်ႇၵလေး၊ ဝဵင်း,ဘိုကလေးမြို့,ဝေင်ꩻဗိုကလေး",16.29415,95.39742,P,PPL,MM,,03,MMR017D006,MMR017024,,68938,,11,Asia/Yangon,2016-06-01
1328218,Bhamo,Bhamo,"BMO,Bamo,Banmaw,Banmo,Bhamo,Bkhamo,Hsinkai,ba mo,ba mx,bamo,bhamw,Бамо,Банмо,Бхамо,بهامو,บะมอ,ဗန်းမော်မြို့,မၢၼ်ႈမေႃႇ၊ ဝဵင်း,ဝေင်ꩻဗန်းမော်,バモー,八莫,바모",24.25256,97.23357,P,PPL,MM,,04,MMR001D003,MMR001010,,54721,,115,Asia/Yangon,2025-12-15
1328421,Pathein,Pathein,"BSX,Basejn,Bassein,Bassejn,Pantejn,Patein,Patejn,Pathein,Patheinas,Puthein,bathyyn,bo sheng,patein,patha'ina,pathe'ina,pathina,patyn,Бассейн,Пантейн,Патейн,باثيين,پاتھین,پاتین,पाथीन,পাথাইন,ਪਾਥੇਇਨ,ပုသိမ်မြို့,ፓteyini,ፓተይን,パテイン,勃生,파테인",16.77919,94.73212,P,PPLA,MM,,03,MMR017D001,MMR017001,,237089,,8,Asia/Yangon,2026-04-14
1328865,Aungban,Aungban,Aungban,20.6606,96.63488,P,PPL,MM,,11,MMR014D001,MMR014005,,30982,,1307,Asia/Yangon,2025-07-06
1328872,Ann,Ann,"Ann Town,အမး,အမးမြ,အမ်း,အမ်းမြို့",19.79537,94.04791,P,PPL,MM,,01,MMR012D003,MMR012014,,119714,,26,Asia/Yangon,2025-05-09
1329221,Amarapura,Amarapura,"Amajapuja,Amarapura,Amarapura Hmandan,Amayabuya,amalapula,amrapwra,Амарапура,Амаяпуя,امراپورا,အမရပူရမြို့,아마라푸라",21.90709,96.04894,P,PPLA3,MM,,08,MMR010D001,MMR010006,,237618,,79,Asia/Yangon,2025-06-06
1329239,Myaydo,Myaydo,"Allanmyo,Aunglan,Aunglanmyo,Myaydo",19.36838,95.21512,P,PPL,MM,,15,MMR009D003,MMR009016,,57395,,48,Asia/Yangon,2025-12-15
1329548,Ahlone,Ahlone,"Ahlon,Ahlone,Rangoon Ahlone",16.78897,96.12649,P,PPLX,MM,,17,MMR013D004,MMR013037,,41200,,12,Asia/Yangon,2026-03-09
1463081,Zee Kone,Zee Kone,"Zee Kone,Zigon,ဇီးကုန်း",16.94964,96.10227,P,PPL,MM,,17,MMR013D001,MMR013007,,24948,,6,Asia/Yangon,2025-12-15
1463085,Ah Lel,Ah Lel,"Ah Lel,Ale-ywa,အလယ်",16.9224,96.06344,P,PPL,MM,,17,MMR013D001,MMR013008,,23214,,4,Asia/Yangon,2025-12-15
1463102,Shan Chaung,Shan Chaung,"Shan Chaung,Shangyaung,ရှမ်းချောင်း",16.86034,96.09011,P,PPL,MM,,17,MMR013D001,MMR013008,,15934,,6,Asia/Yangon,2025-12-15
1463105,Oke Kan,Oke Kan,"Oke Kan,Oke Kan Thaung Kyar,Okkan,Yae Oke Kan,ဥက္ကံ",16.85299,96.06562,P,PPL,MM,,17,MMR013D001,MMR013008,,42201,,7,Asia/Yangon,2025-12-15
1463107,Nyaung,Nyaung,"Nyaung,Nyaung-ywa,ညောင်",16.83458,96.08796,P,PPL,MM,,17,MMR013D001,MMR013008,,43828,,6,Asia/Yangon,2025-12-15
1480266,San Chaung,San Chaung,"San Chaung,Sanchaung,Sang Young,Sangyoung,စမ်းချောင်း",17.0953,96.0992,P,PPL,MM,,17,MMR013D001,MMR013003,,99619,,12,Asia/Yangon,2026-03-09
1481644,Okpo,Okpo,,16.97266,96.0882,P,PPL,MM,,17,MMR013D001,MMR013007,,17812,,8,Asia/Yangon,2025-12-10
1481655,Shwenatha,Shwenatha,"Shwe Nant Thar,Shwenatha",16.98837,96.16219,P,PPL,MM,,17,MMR013D001,MMR013002,,39989,,13,Asia/Yangon,2025-12-15
1481671,Pawgan,Pawgan,"Hpawt Kan,Hpawt Kan Ward,Pawgan,Pawgan Ward",16.90842,96.09778,P,PPL,MM,,17,MMR013D001,MMR013001,,23992,,14,Asia/Yangon,2025-12-15
1481706,Sinngu,Sinngu,"Sinngu,Sinngu Ward,Sint Ngu,Sint Ngu Ward",16.9132,96.0974,P,PPL,MM,,17,MMR013D001,MMR013001,,22861,,15,Asia/Yangon,2025-12-15
1481890,Setsan,Setsan,,16.81025,96.11401,P,PPL,MM,,17,MMR013D004,MMR013038,,15111,,8,Asia/Yangon,2026-02-21
1481927,Set Ka Lay,Set Ka Lay,"Set Ka Lay,Setgale,စက်ကလေး",16.81435,96.11393,P,PPL,MM,,17,MMR013D004,MMR013038,,111514,,9,Asia/Yangon,2026-02-21
1481929,Myenigon,Myenigon,"Myaynigone,Myenigon,မြေနကနးလမးဆ,မြေနီကုန်းလမ်းဆုံ",16.80623,96.13506,P,PPL,MM,,17,MMR013D004,MMR013039,,18614,,26,Asia/Yangon,2026-02-21
1847816,Möng Yawng,Moeng Yawng,"Maingyaung,Meng-yang,Mong Yaung,Mong Yawng,Mong Yong,Möng Yaung,Möng Yawng",21.17924,100.35761,P,PPL,MM,,11,MMR016D003,MMR016011,,39102,,569,Asia/Yangon,2025-08-14
1847826,Möng La,Moeng La,"Meng La,Mong La,Möng La",21.67112,100.01267,P,PPL,MM,,11,MMR016D001,MMR016005,,43000,,639,Asia/Yangon,2025-09-09
6611854,Nay Pyi Taw,Nay Pyi Taw,"Kyatpyay,Kyetpyay,NYT,Naipidau,Najp'ido,Nay Pyi Taw,Naypyidaw,Naypyitaw,Ne Pyi Daw,Nejp'ido,Nejpjido,Nepjido,Pyinmana,naepido,nepido,Найп’їдо,Нейпьидо,Нејпјидо,내피도,네피도",19.745,96.12972,P,PPLC,MM,,18,MMR018D002,MMR018002,,925000,,122,Asia/Yangon,2025-05-08
8740157,Hlaingthaya,Hlaingthaya,"Hlaing Thar Yar,Hlaing Tharyar,လငသာယာ မြနယ,လှိုင်သာယာ မြို့နယ်",16.85,96.06667,P,PPL,MM,,17,MMR013D001,MMR013008,,687867,,5,Asia/Yangon,2026-01-03
10793787,Danai,Danai,Tanai,26.35926,96.71997,P,PPL,MM,,04,MMR001D001,MMR001004,,31998,,211,Asia/Yangon,2025-09-11
11778166,Payathonzu,Payathonzu,,15.31771,98.38836,P,PPL,MM,,05,MMR003D003,MMR003007,,27311,,279,Asia/Yangon,2025-09-11
13494766,Laukkai,Laukkai,,23.69611,98.76214,P,PPLA2,MM,,11,MMR015D005,MMR015022,,23435,1000,952,Asia/Yangon,2025-08-06
13546340,Pauk Kone,Pauk Kone,Pauk Kone Ward,16.94566,96.14569,P,PPLX,MM,,17,MMR013D001,MMR013002,,29829,,2,Asia/Yangon,2025-12-08
13546371,Min Ga Lar Don Zay,Min Ga Lar Don Zay,Min Ga Lar Don Zay Ward,16.92316,96.11643,P,PPLX,MM,,17,MMR013D001,MMR013002,,23588,,7,Asia/Yangon,2025-12-09
13546372,Pyan Lel Nay Yar Cha Htar Ye,Pyan Lel Nay Yar Cha Htar Ye,Pyan Lel Nay Yar Cha Htar Ye Ward,16.97189,96.1274,P,PPLX,MM,,17,MMR013D001,MMR013002,,26250,,19,Asia/Yangon,2025-12-09
13546398,Kan Nar Middle,Kan Nar Middle,Kan Nar Middle Ward,16.88052,96.09703,P,PPLX,MM,,17,MMR013D001,MMR013001,,15390,,5,Asia/Yangon,2025-12-10
13546403,Myo Thit Ka,Myo Thit Ka,"Myo Thit Ka Ward,Myo Thit Kha,Myo Thit Kha Ward",16.87373,96.09702,P,PPLX,MM,,17,MMR013D001,MMR013001,,18491,,5,Asia/Yangon,2025-12-10
13546404,Kyo Kone East,Kyo Kone East,"Gyogon East,Gyogon East Ward,Kyo Kone East Ward",16.88578,96.11463,P,PPLX,MM,,17,MMR013D001,MMR013001,,16270,,6,Asia/Yangon,2025-12-10
13546405,Saw Bwar Gyi Kone,Saw Bwar Gyi Kone,Saw Bwar Gyi Kone Ward,16.88644,96.12818,P,PPLX,MM,,17,MMR013D001,MMR013001,,20811,,11,Asia/Yangon,2025-12-10
13546407,Taung Thu Kone,Taung Thu Kone,Taung Thu Kone Ward,16.89815,96.11018,P,PPLX,MM,,17,MMR013D001,MMR013001,,19350,,7,Asia/Yangon,2025-12-10
13546408,Ywar Ma East,Ywar Ma East,"Ywa Ma East,Ywa Ma East Ward,Ywama East Ward,Ywar Ma East Ward",16.8993,96.10319,P,PPLX,MM,,17,MMR013D001,MMR013001,,16376,,6,Asia/Yangon,2025-12-10
13546410,Aung San,Aung San,Aung San Ward,16.92153,96.09715,P,PPLX,MM,,17,MMR013D001,MMR013001,,18555,,7,Asia/Yangon,2025-12-10
13546411,Da Nyin Kone,Da Nyin Kone,"Da Nyin Gone,Da Nyin Gone Ward,Da Nyin Kone Ward,Ta Nyin Kone,Ta Nyin Kone Ward",16.93342,96.0931,P,PPLX,MM,,17,MMR013D001,MMR013001,,22688,,5,Asia/Yangon,2025-12-10
13589382,Sangyoung,Sangyoung,Sanchaung,16.80607,96.13355,P,PPL,MM,,17,MMR013D004,MMR013039,,89618,,10,Asia/Yangon,2026-02-21
13589383,Mingala Tangnyunt,Mingala Tangnyunt,,16.78855,96.17234,P,PPL,MM,,17,MMR013D002,MMR013022,,132494,,7,Asia/Yangon,2026-02-21
1679360,Zumarraga,Zumarraga,Zumarraga,11.6388,124.8417,P,PPLA3,PH,,08,55,086023000,,16279,,6,Asia/Manila,2024-08-25
1679397,Zaragoza,Zaragoza,"Zaragosa,Zaragoza",15.44903,120.79627,P,PPL,PH,,03,47,034932000,,53090,,24,Asia/Manila,2024-08-29
1679432,Zamboanga,Zamboanga,"Burleigh School,Ciudad ti Zamboanga,Dakbayan sa Zamboanga,Lungsod ng Zamboanga,Syudad han Zamboanga,ZAM,Zamboanga,Zamboanga City,Zamboanga Lakanbalen,samboang-ga,san bao yan,sanboanga,Замбоанга,サンボアンガ,三宝颜,삼보앙가",6.91028,122.07389,P,PPLA2,PH,,09,66,097332000,,1018849,,9,Asia/Manila,2025-09-24
1679678,Wao,Wao,,7.68333,124.66667,P,PPLA3,PH,,14,35,153630000,,17845,,1246,Asia/Manila,2017-12-13
1679802,Virac,Virac,"VRC,Virac,Virak,wyrak  katandwanys,Вирак,ویراک، کاتاندوانیس",13.5848,124.2374,P,PPLA3,PH,,05,19,052011000,,75135,,7,Asia/Manila,2025-09-27
1679811,Vinzons,Vinzons,"Indan,Vinzons",14.1737,122.9066,P,PPLA3,PH,,05,15,051612000,,45173,,5,Asia/Manila,2025-09-27
1679845,Villasis,Villasis,Villasis,15.90167,120.58833,P,PPLA3,PH,,01,51,015547000,,65086,,30,Asia/Manila,2025-09-29
1679980,Vigan,Vigan,"Cidade Historica de Vigan,Cidade Histórica de Vigan,Ciudad Fernandina,Dakbayan sa Vigan,Kota Vigan,Lungsod ng Vigan,Siyudad na Vigan,VGN,Vigan,Vigan City,Vigan Lakanbalen,Vigan shaary,Vinkan,bhigana,bigan,mei an,vigani,wi kan,wygan,Βιγκάν,Виган,Виган шаары,ויגאן,ویگان,भिगन,വിഗൻ,วีกัน,ვიგანი,ビガン,美岸,비간",17.57472,120.38694,P,PPLA3,PH,,01,29,012934000,,48545,,19,Asia/Manila,2017-12-13
1680007,Victorias,Victorias,"Dakbayan sa Victorias,Syudad han Victorias,Victorias,Victorias City",10.90154,123.0705,P,PPLA3,PH,,06,H3,064531000,,86510,,12,Asia/Manila,2017-12-27
1680018,Victoria,Victoria,"Nanhaya,Victoria,Viktorija,Виктория",14.2277,121.3292,P,PPLA3,PH,,40,33,043430000,,24456,,14,Asia/Manila,2017-12-13
1680019,Victoria,Victoria,,13.17722,121.27806,P,PPLA3,PH,,41,41,175215000,,52215,,18,Asia/Manila,2025-09-27
1680040,Veruela,Veruela,Veruela,8.0731,125.9558,P,PPL,PH,,13,03,160313000,,18114,,31,Asia/Manila,2017-12-13
1680102,Valenzuela,Valenzuela,Valenzuela,14.7,120.9667,P,PPLA3,PH,,NCR,137500000,137504000,,725173,,12,Asia/Manila,2025-09-25
1680116,NIA Valencia,NIA Valencia,"Dakbayan sa Valencia,Kota Valencia,Lungsod ng Valencia,Valencia,Valencia City,Valencia Lakanbalen,Valensija,ba lun xi ya cheng,ballensia,Валенсия,巴伦西亚城,발렌시아",7.90639,125.09417,P,PPL,PH,,10,12,101321000,,223620,,310,Asia/Manila,2025-11-02
1680197,Urdaneta,Urdaneta,"Kota Urdaneta,Urdaneta Lakanbalen,Urdaneta de Pangasinan,Urdaneta de Pangasinán",15.97611,120.57111,P,PPLA3,PH,,01,51,015546000,,145935,,32,Asia/Manila,2025-09-25
1680505,Ualog,Ualog,Ualog,10.57396,123.3933,P,PPL,PH,,06,H3,064524000,,60548,,114,Asia/Manila,2017-12-13
1680613,Tupi,Tupi,Tupi,6.33444,124.95278,P,PPLA3,PH,,12,70,126317000,,78599,,317,Asia/Manila,2025-09-27
1680704,Tunasan,Tunasan,Tunasancillo,14.37917,121.0525,P,PPL,PH,,40,53,,,61374,,11,Asia/Manila,2023-03-08
1680932,Tuguegarao,Tuguegarao,"Lungsod ng Tuguegarao,TUG,Tugegarao,Tuguegarao,Tuguegarao City,Tuguegaro,Tүgegarao,tjygaraw,touguegarao,tugu'egara'o,tugugeraʾo,tuguyegara'o,twggaraw,twjyjaraw,twjyګaraw,Тугегарао,Түгегарао,تجیگاراؤ,توجيجاراو,توجیګاراو,توگگاراو,तुगुएगराओ,তুগুয়েগারাও,ਤੁਗੁਏਗਰਾਓ,ቱጉገራዖ,トゥグエガラオ",17.61577,121.72285,P,PPLA,PH,,02,14,021529000,,167297,,28,Asia/Manila,2026-04-14
1681149,Tubod,Tubod,"Tubod,Tubud,twbd  lanayw dl nwrth,twbwd  lanaw shmaly,توبد، لانائو دل نورته,توبود، لاناؤ شمالی",8.0555,123.7904,P,PPLA2,PH,,10,34,103522000,,50395,,11,Asia/Manila,2025-09-24
1681333,Trento,Trento,Trento,8.04583,126.06361,P,PPLA3,PH,,13,03,160312000,,15916,,38,Asia/Manila,2017-12-13
1681602,Toledo,Toledo,"Ciudad ti Toledo,Dakbayan sa Talisay,Dakbayan sa Toledo,Lungsod ng Toledo,Toledo,Toledo City,Толедо",10.3773,123.6386,P,PPL,PH,,07,21,072251000,,206692,,2,Asia/Manila,2025-11-02
1681676,Tiwi,Tiwi,Tiwi,13.4585,123.6805,P,PPLA3,PH,,05,05,050518000,,16826,,7,Asia/Manila,2017-12-13
1681766,Tinongan,Tinongan,"Tinongan,Tinungan",10.215,123.03528,P,PPL,PH,,06,H3,064514000,,62146,,33,Asia/Manila,2018-12-12
1682472,Ternate,Ternate,Ternate,14.2897,120.7168,P,PPLA3,PH,,40,20,042121000,,20049,,9,Asia/Manila,2017-12-13
1682478,Teresa,Teresa,"Teresa,Tereza,Тереза",14.5612,121.2195,P,PPLA3,PH,,40,53,045814000,,34716,,46,Asia/Manila,2017-12-13
1682537,Telabastagan,Telabastagan,Telabastagan,15.11854,120.60773,P,PPL,PH,,03,50,035416000,,25935,,73,Asia/Manila,2017-12-13
1682598,Taytay,Taytay,Taytay,14.55883,121.13285,P,PPLA3,PH,,40,53,045813000,,231460,,9,Asia/Manila,2017-12-13
1682659,Tayabas,Tayabas,"City of Tayabas,Lungsod ng Tayabas,Tayabas",14.0259,121.5929,P,PPL,PH,,40,H2,045647000,,115318,,194,Asia/Manila,2025-11-02
1682812,Tarlac City,Tarlac City,"Tarlac,Tarlac City",15.48017,120.59794,P,PPLA2,PH,,03,63,036916000,,401892,,44,Asia/Manila,2025-09-25
1683013,Tanza,Tanza,"Tanza,tanza,タンザ",14.6753,120.9389,P,PPL,PH,,NCR,137500000,137503000,,105510,,7,Asia/Manila,2017-12-13
1683088,Tanjay,Tanjay,"Dakbayan sa Tanjay,Lungsod ng Tanjay,Tanjay,Tanjay City",9.5162,123.158,P,PPL,PH,,07,46,074621000,,84593,,10,Asia/Manila,2025-11-02
1683116,Tangub,Tangub,"Tangob,Tangub,Tangub City",8.0618,123.7477,P,PPL,PH,,10,42,104215000,,29721,,11,Asia/Manila,2017-12-13
1683302,Tandag,Tandag,"Dakbayan sa Tandag,Kota Tandag,Lungsod ng Tandag,TDG,Tandag,Tandag City,Tandag Lakanbalen,tandag,تانداگ",9.07833,126.19861,P,PPLA2,PH,,13,62,166819000,,29011,,8,Asia/Manila,2017-12-13
1683319,Tanay,Tanay,Tanay,14.4968,121.2846,P,PPLA3,PH,,40,53,045812000,,59950,,11,Asia/Manila,2017-12-13
1683340,Tanauan,Tanauan,"Kota Tanauan,Tanauan City,Tanauan Lakanbalen",14.08627,121.14975,P,PPLA3,PH,,40,09,041031000,,68456,,155,Asia/Manila,2017-12-13
1683342,Tanauan,Tanauan,Tanauan,11.10944,125.01556,P,PPLA3,PH,,08,37,083748000,,16567,,5,Asia/Manila,2017-12-13
1683800,Taloc,Taloc,"Taloc,Taluc",10.5746,122.8954,P,PPL,PH,,06,H3,064502000,,20409,,8,Asia/Manila,2017-12-13
